year,season,date,watershed,block,plot,sppnum,taxa,cover,flowernum,notes
2023,early,5/27/2023,N4B,O,2,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,O,2,122,Mimosa (Schrankii) quadrivalvis,2,,
2023,late,8/3/2023,N4B,O,2,002,Andropogon gerardii,60,,
2023,late,8/3/2023,N4B,O,2,003,Schizachyrium scoparium,30,6,F6
2023,late,8/3/2023,N4B,O,2,004,Bouteloua curtipendula,4,1,F1
2023,late,8/3/2023,N4B,O,2,015,Panicum virgatum,5,,
2023,late,8/3/2023,N4B,O,2,018,Sorghastrum nutans,20,,
2023,late,8/3/2023,N4B,O,2,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,O,2,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,O,2,086,Brickellia (Kuhnia) eupatoriodes,2,2,F2
2023,late,8/3/2023,N4B,O,2,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,O,2,122,Mimosa (Schrankii) quadrivalvis,1,,
2023,late,8/3/2023,N4B,O,2,115,Polygala verticillata,1,,SK pic from earlier
2023,early,5/27/2023,N4B,O,3,006,Bouteloua hirsuta,3,,
2023,early,5/27/2023,N4B,O,3,046,Ambrosia psilostachya,1,,
2023,early,5/27/2023,N4B,O,3,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,O,3,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,O,3,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,O,3,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,O,3,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,O,3,002,Andropogon gerardii,40,,
2023,late,8/3/2023,N4B,O,3,003,Schizachyrium scoparium,3,,
2023,late,8/3/2023,N4B,O,3,004,Bouteloua curtipendula,45,5,F5
2023,late,8/3/2023,N4B,O,3,006,Bouteloua hirsuta,5,3,F3
2023,late,8/3/2023,N4B,O,3,018,Sorghastrum nutans,5,,
2023,late,8/3/2023,N4B,O,3,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,O,3,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,O,3,076,Echinacea angustifolia,2,,
2023,late,8/3/2023,N4B,O,3,076,Echinacea angustifolia,2,,
2023,late,8/3/2023,N4B,O,3,086,Brickellia (Kuhnia) eupatoriodes,4,6,F6
2023,late,8/3/2023,N4B,O,3,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,O,3,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,O,3,118,Ratibida columnifera,1,,
2023,late,8/3/2023,N4B,O,3,128,Solidago missouriensis,1,,
2023,late,8/3/2023,N4B,O,3,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,O,3,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,O,3,428,Evolvulus nuttallianus,1,,
2023,early,5/27/2023,N4B,O,4,006,Bouteloua hirsuta,1,,
2023,early,5/27/2023,N4B,O,4,041,Ceanothus herbaceus,1,,
2023,early,5/27/2023,N4B,O,4,046,Ambrosia psilostachya,1,,
2023,early,5/27/2023,N4B,O,4,084,Hybanthus verticillatus,4,16,F16
2023,early,5/27/2023,N4B,O,4,092,Linum sulcatum,1,,
2023,early,5/27/2023,N4B,O,4,099,Oenothera speciosa,1,,
2023,early,5/27/2023,N4B,O,4,103,Oxalis violacea,1,1,F!
2023,early,5/27/2023,N4B,O,4,111,Physalis pumila,1,1,F1
2023,early,5/27/2023,N4B,O,4,123,Packera (Senecio) plattensis,1,,
2023,early,5/27/2023,N4B,O,4,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,O,4,002,Andropogon gerardii,45,,
2023,late,8/3/2023,N4B,O,4,003,Schizachyrium scoparium,11,3,F3
2023,late,8/3/2023,N4B,O,4,004,Bouteloua curtipendula,5,4,F4
2023,late,8/3/2023,N4B,O,4,005,Bouteloua gracilis,1,,
2023,late,8/3/2023,N4B,O,4,006,Bouteloua hirsuta,1,,
2023,late,8/3/2023,N4B,O,4,018,Sorghastrum nutans,30,,
2023,late,8/3/2023,N4B,O,4,021,Sporobolus compositus (asper),1,,
2023,late,8/3/2023,N4B,O,4,041,Ceanothus herbaceus,2,,
2023,late,8/3/2023,N4B,O,4,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,O,4,084,Hybanthus verticillatus,3,,
2023,late,8/3/2023,N4B,O,4,086,Brickellia (Kuhnia) eupatoriodes,17,,
2023,late,8/3/2023,N4B,O,4,092,Linum sulcatum,2,,
2023,late,8/3/2023,N4B,O,4,109,Dalea purpurea,2,,
2023,late,8/3/2023,N4B,O,4,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,O,5,084,Hybanthus verticillatus,1,2,F2
2023,early,5/27/2023,N4B,O,5,122,Mimosa (Schrankii) quadrivalvis,15,3,F3
2023,early,5/27/2023,N4B,O,5,123,Packera (Senecio) plattensis,1,,
2023,early,5/27/2023,N4B,O,5,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,O,5,135,Tragopogon dubius,1,,SK pic
2023,late,8/3/2023,N4B,O,5,002,Andropogon gerardii,40,,
2023,late,8/3/2023,N4B,O,5,003,Schizachyrium scoparium,30,1,F1
2023,late,8/3/2023,N4B,O,5,006,Bouteloua hirsuta,1,,
2023,late,8/3/2023,N4B,O,5,015,Panicum virgatum,1,,
2023,late,8/3/2023,N4B,O,5,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,O,5,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,O,5,084,Hybanthus verticillatus,1,,
2023,late,8/3/2023,N4B,O,5,109,Dalea purpurea,1,2,F2
2023,late,8/3/2023,N4B,O,5,122,Mimosa (Schrankii) quadrivalvis,17,1,F1
2023,late,8/3/2023,N4B,O,5,128,Solidago missouriensis,1,,
2023,late,8/3/2023,N4B,O,5,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,O,5,999,Rock,1,,
2023,early,5/27/2023,N4B,O,6,099,Oenothera speciosa,1,,
2023,early,5/27/2023,N4B,O,6,103,Oxalis violacea,1,1,F1
2023,early,5/27/2023,N4B,O,6,104,Penstemon cobaea,2,,
2023,early,5/27/2023,N4B,O,6,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,O,6,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,O,6,118,Ratibida columnifera,1,,
2023,early,5/27/2023,N4B,O,6,134,Tragia betonicifolia,2,,
2023,early,5/27/2023,N4B,O,6,139,Verbena stricta,1,,
2023,early,5/27/2023,N4B,O,6,428,Evolvulus nuttallianus,2,,
2023,late,8/3/2023,N4B,O,6,002,Andropogon gerardii,30,,
2023,late,8/3/2023,N4B,O,6,003,Schizachyrium scoparium,5,,
2023,late,8/3/2023,N4B,O,6,004,Bouteloua curtipendula,15,3,3F
2023,late,8/3/2023,N4B,O,6,007,Bouteloua (Buchloe) dactyloides,2,1,1F
2023,late,8/3/2023,N4B,O,6,018,Sorghastrum nutans,30,,
2023,late,8/3/2023,N4B,O,6,021,Sporobolus compositus (asper),1,,
2023,late,8/3/2023,N4B,O,6,046,Ambrosia psilostachya,3,,
2023,late,8/3/2023,N4B,O,6,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,O,6,086,Brickellia (Kuhnia) eupatoriodes,3,5,F5
2023,late,8/3/2023,N4B,O,6,104,Penstemon cobaea,1,,
2023,late,8/3/2023,N4B,O,6,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,O,6,111,Physalis pumila,1,,
2023,late,8/3/2023,N4B,O,6,118,Ratibida columnifera,1,,
2023,late,8/3/2023,N4B,O,6,128,Solidago missouriensis,5,,
2023,late,8/3/2023,N4B,O,6,130,Solidago rigida,2,,
2023,late,8/3/2023,N4B,O,6,134,Tragia betonicifolia,1,2,2F
2023,late,8/3/2023,N4B,O,6,139,Verbena stricta,1,,
2023,late,8/3/2023,N4B,O,6,428,Evolvulus nuttallianus,3,,
2023,late,8/3/2023,N4B,O,6,999,Rock,2,,
2023,early,5/27/2023,N4B,P,1,042,Rosa arkansana,3,,
2023,early,5/27/2023,N4B,P,1,043,Symphoricarpos orbiculatus,3,,
2023,early,5/27/2023,N4B,P,1,050,Apocynum cannabinum,8,3,F3
2023,early,5/27/2023,N4B,P,1,058,Symphyotrichym (Aster) ericoides,1,,
2023,early,5/27/2023,N4B,P,1,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,P,1,078,Euphorbia marginata,1,,
2023,early,5/27/2023,N4B,P,1,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,P,1,134,Tragia betonicifolia,1,1,F1
2023,early,5/27/2023,N4B,P,1,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,P,1,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,P,1,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,1,523,Euphorbia maculata,1,,
2023,late,8/3/2023,N4B,P,1,002,Andropogon gerardii,55,,
2023,late,8/3/2023,N4B,P,1,003,Schizachyrium scoparium,12,6,
2023,late,8/3/2023,N4B,P,1,004,Bouteloua curtipendula,9,4,
2023,late,8/3/2023,N4B,P,1,014,Dichanthelium oligosanthes,2,,
2023,late,8/3/2023,N4B,P,1,015,Panicum virgatum,3,2,
2023,late,8/3/2023,N4B,P,1,018,Sorghastrum nutans,25,,
2023,late,8/3/2023,N4B,P,1,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,P,1,050,Apocynum cannabinum,25,1,
2023,late,8/3/2023,N4B,P,1,072,Croton monanthogynus,1,,
2023,late,8/3/2023,N4B,P,1,078,Euphorbia marginata,1,2,
2023,late,8/3/2023,N4B,P,1,127,Solidago altissima,15,1,
2023,late,8/3/2023,N4B,P,1,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,P,1,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,P,1,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,P,1,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,2,043,Symphoricarpos orbiculatus,90,,
2023,early,5/27/2023,N4B,P,2,050,Apocynum cannabinum,8,4,F4
2023,early,5/27/2023,N4B,P,2,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,P,2,126,Solanum carolinense,6,,
2023,early,5/27/2023,N4B,P,2,134,Tragia betonicifolia,3,,
2023,early,5/27/2023,N4B,P,2,149,Scutellaria parvula,1,,
2023,early,5/27/2023,N4B,P,2,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,P,2,002,Andropogon gerardii,5,,
2023,late,8/3/2023,N4B,P,2,007,Bouteloua (Buchloe) dactyloides,1,2,F2
2023,late,8/3/2023,N4B,P,2,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,P,2,021,Sporobolus compositus (asper),2,,
2023,late,8/3/2023,N4B,P,2,043,Symphoricarpos orbiculatus,85,35,F35
2023,late,8/3/2023,N4B,P,2,050,Apocynum cannabinum,22,,
2023,late,8/3/2023,N4B,P,2,126,Solanum carolinense,15,2,F2
2023,late,8/3/2023,N4B,P,2,127,Solidago altissima,8,2,F2
2023,late,8/3/2023,N4B,P,2,134,Tragia betonicifolia,2,,
2023,late,8/3/2023,N4B,P,2,140,Vernonia baldwinii,8,2,F2
2023,late,8/3/2023,N4B,P,2,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,3,050,Apocynum cannabinum,4,3,F3
2023,early,5/27/2023,N4B,P,3,084,Hybanthus verticillatus,1,1,F1
2023,early,5/27/2023,N4B,P,3,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,P,3,104,Penstemon cobaea,1,,
2023,early,5/27/2023,N4B,P,3,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,P,3,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,P,3,120,Ruellia humilis,1,,
2023,early,5/27/2023,N4B,P,3,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,P,3,139,Verbena stricta,1,,
2023,early,5/27/2023,N4B,P,3,208,Solanum rostratum,1,,
2023,early,5/27/2023,N4B,P,3,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,P,3,002,Andropogon gerardii,7,,
2023,late,8/3/2023,N4B,P,3,003,Schizachyrium scoparium,7,,
2023,late,8/3/2023,N4B,P,3,004,Bouteloua curtipendula,55,,
2023,late,8/3/2023,N4B,P,3,008,Chloris virg,4,,check species number; 008= Chloris verticillata
2023,late,8/3/2023,N4B,P,3,018,Sorghastrum nutans,13,,
2023,late,8/3/2023,N4B,P,3,021,Sporobolus compositus (asper),5,,
2023,late,8/3/2023,N4B,P,3,046,Ambrosia psilostachya,2,3,
2023,late,8/3/2023,N4B,P,3,050,Apocynum cannabinum,7,,
2023,late,8/3/2023,N4B,P,3,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,P,3,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,P,3,072,Croton monanthogynus,1,1,
2023,late,8/3/2023,N4B,P,3,086,Brickellia (Kuhnia) eupatoriodes,1,,
2023,late,8/3/2023,N4B,P,3,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,P,3,134,Tragia betonicifolia,1,,
2023,late,8/3/2023,N4B,P,3,140,Vernonia baldwinii,1,,
2023,late,8/3/2023,N4B,P,3,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,P,3,999,Rock,6,,
2023,early,5/27/2023,N4B,P,4,006,Bouteloua hirsuta,1,,
2023,early,5/27/2023,N4B,P,4,076,Echinacea angustifolia,1,,
2023,early,5/27/2023,N4B,P,4,093,Lithospermum incisum,1,,
2023,early,5/27/2023,N4B,P,4,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,P,4,149,Scutellaria parvula,1,,
2023,late,8/3/2023,N4B,P,4,002,Andropogon gerardii,9,,
2023,late,8/3/2023,N4B,P,4,003,Schizachyrium scoparium,90,,
2023,late,8/3/2023,N4B,P,4,004,Bouteloua curtipendula,2,,
2023,late,8/3/2023,N4B,P,4,018,Sorghastrum nutans,3,,
2023,late,8/3/2023,N4B,P,4,021,Sporobolus compositus (asper),7,,
2023,late,8/3/2023,N4B,P,4,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,P,4,076,Echinacea angustifolia,1,,
2023,late,8/3/2023,N4B,P,4,107,Dalea multiflora,1,,
2023,late,8/3/2023,N4B,P,4,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,P,4,122,Mimosa (Schrankii) quadrivalvis,7,,
2023,late,8/3/2023,N4B,P,4,130,Solidago rigida,1,,
2023,late,8/3/2023,N4B,P,4,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,5,076,Echinacea angustifolia,1,,
2023,early,5/27/2023,N4B,P,5,084,Hybanthus verticillatus,2,4,F4
2023,early,5/27/2023,N4B,P,5,428,Evolvulus nuttallianus,1,,
2023,early,5/27/2023,N4B,P,5,168,Digitaria cognata,1,,unknown species
2023,late,8/3/2023,N4B,P,5,002,Andropogon gerardii,65,,
2023,late,8/3/2023,N4B,P,5,003,Schizachyrium scoparium,3,,
2023,late,8/3/2023,N4B,P,5,004,Bouteloua curtipendula,8,6,F6
2023,late,8/3/2023,N4B,P,5,018,Sorghastrum nutans,18,,
2023,late,8/3/2023,N4B,P,5,043,Symphoricarpos orbiculatus,2,4,F4
2023,late,8/3/2023,N4B,P,5,046,Ambrosia psilostachya,3,4,4F
2023,late,8/3/2023,N4B,P,5,055,Asclepias verticillata,3,,
2023,late,8/3/2023,N4B,P,5,076,Echinacea angustifolia,2,,
2023,late,8/3/2023,N4B,P,5,084,Hybanthus verticillatus,1,,
2023,late,8/3/2023,N4B,P,5,086,Brickellia (Kuhnia) eupatoriodes,1,,
2023,late,8/3/2023,N4B,P,5,093,Lithospermum incisum,1,,
2023,late,8/3/2023,N4B,P,5,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,6,050,Apocynum cannabinum,2,1,F1
2023,early,5/27/2023,N4B,P,6,094,Lomatium foeniculaceum,1,,
2023,early,5/27/2023,N4B,P,6,109,Dalea purpurea,2,,
2023,early,5/27/2023,N4B,P,6,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,P,6,327,Malvastrum angustum,1,,
2023,early,5/27/2023,N4B,P,6,428,Evolvulus nuttallianus,1,,
2023,late,8/3/2023,N4B,P,6,002,Andropogon gerardii,30,,
2023,late,8/3/2023,N4B,P,6,003,Schizachyrium scoparium,7,,
2023,late,8/3/2023,N4B,P,6,004,Bouteloua curtipendula,30,4,F4
2023,late,8/3/2023,N4B,P,6,015,Panicum virgatum,1,,
2023,late,8/3/2023,N4B,P,6,018,Sorghastrum nutans,25,,
2023,late,8/3/2023,N4B,P,6,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,P,6,050,Apocynum cannabinum,2,,
2023,late,8/3/2023,N4B,P,6,058,Symphyotrichym (Aster) ericoides,4,,
2023,late,8/3/2023,N4B,P,6,059,Symphyotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,P,6,086,Brickellia (Kuhnia) eupatoriodes,1,,
2023,late,8/3/2023,N4B,P,6,109,Dalea purpurea,6,3,F3
2023,late,8/3/2023,N4B,P,6,130,Solidago rigida,5,,
2023,late,8/3/2023,N4B,P,6,216,Euphorbia serpens,1,,
2023,late,8/3/2023,N4B,P,6,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,Q,1,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,Q,1,094,Lomatium foeniculaceum,3,1,F1
2023,early,5/27/2023,N4B,Q,1,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,Q,1,104,Penstemon cobaea,1,,
2023,early,5/27/2023,N4B,Q,1,111,Physalis pumila,2,,
2023,early,5/27/2023,N4B,Q,1,116,Pediomelum (Psoralea) esculentum,1,,
2023,early,5/27/2023,N4B,Q,1,118,Ratibida columnifera,1,,
2023,early,5/27/2023,N4B,Q,1,122,Mimosa (Schrankii) quadrivalvis,12,3,F3
2023,early,5/27/2023,N4B,Q,1,125,Sisyrinchium campestre,1,2,"2F, Sissy camp"
2023,early,5/27/2023,N4B,Q,1,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,Q,1,223,Stenaria nigricans,1,,
2023,early,5/27/2023,N4B,Q,1,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,Q,1,002,Andropogon gerardii,35,9,
2023,late,8/3/2023,N4B,Q,1,004,Bouteloua curtipendula,17,2,F2
2023,late,8/3/2023,N4B,Q,1,018,Sorghastrum nutans,11,1,1F
2023,late,8/3/2023,N4B,Q,1,021,Sporobolus compositus (asper),18,,
2023,late,8/3/2023,N4B,Q,1,046,Ambrosia psilostachya,5,14,14F
2023,late,8/3/2023,N4B,Q,1,072,Croton monanthogynus,3,5,5F
2023,late,8/3/2023,N4B,Q,1,104,Penstemon cobaea,4,,
2023,late,8/3/2023,N4B,Q,1,111,Physalis pumila,1,1,1F
2023,late,8/3/2023,N4B,Q,1,118,Ratibida columnifera,1,,
2023,late,8/3/2023,N4B,Q,1,122,Mimosa (Schrankii) quadrivalvis,18,5,F5
2023,late,8/3/2023,N4B,Q,1,125,Sisyrinchium campestre,1,,Sissy camp
2023,late,8/3/2023,N4B,Q,1,134,Tragia betonicifolia,7,,
2023,late,8/3/2023,N4B,Q,1,193,Euphorbia dentata,1,,
2023,late,8/3/2023,N4B,Q,1,300,Euphorbia nutans,2,,
2023,late,8/3/2023,N4B,Q,1,410,Eupatorium altissimum,4,3,3P
2023,early,5/27/2023,N4B,Q,2,006,Bouteloua hirsuta,4,,
2023,early,5/27/2023,N4B,Q,2,076,Echinacea angustifolia,,2,F2; no cover data
2023,early,5/27/2023,N4B,Q,2,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,Q,2,122,Mimosa (Schrankii) quadrivalvis,1,,
2023,early,5/27/2023,N4B,Q,2,125,Sisyrinchium campestre,1,,Sissy camp
2023,early,5/27/2023,N4B,Q,2,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,Q,2,223,Stenaria nigricans,1,,
2023,early,5/27/2023,N4B,Q,2,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,Q,2,002,Andropogon gerardii,25,,
2023,late,8/3/2023,N4B,Q,2,003,Schizachyrium scoparium,50,7,
2023,late,8/3/2023,N4B,Q,2,004,Bouteloua curtipendula,14,5,
2023,late,8/3/2023,N4B,Q,2,006,Bouteloua hirsuta,15,13,
2023,late,8/3/2023,N4B,Q,2,018,Sorghastrum nutans,2,,
2023,late,8/3/2023,N4B,Q,2,046,Ambrosia psilostachya,1,1,
2023,late,8/3/2023,N4B,Q,2,058,Symphyotrichym (Aster) ericoides,3,,
2023,late,8/3/2023,N4B,Q,2,059,Symphotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,Q,2,076,Echinacea angustifolia,3,2,
2023,late,8/3/2023,N4B,Q,2,086,Brickellia (Kuhnia) eupatoriodes,7,6,
2023,late,8/3/2023,N4B,Q,2,109,Dalea purpurea,1,,
2023,late,8/3/2023,N4B,Q,2,130,Solidago rigida,3,,
2023,late,8/3/2023,N4B,Q,2,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,Q,3,038,Eleocharis?,12,,KW pic
2023,early,5/27/2023,N4B,Q,3,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,Q,3,109,Dalea purpurea,1,,
2023,early,5/27/2023,N4B,Q,3,120,Ruellia humilis,1,,
2023,late,8/3/2023,N4B,Q,3,002,Andropogon gerardii,35,,
2023,late,8/3/2023,N4B,Q,3,003,Schizachyrium scoparium,6,,
2023,late,8/3/2023,N4B,Q,3,004,Bouteloua curtipendula,40,6,6F
2023,late,8/3/2023,N4B,Q,3,014,Dichanthelium oligosanthes,1,,
2023,late,8/3/2023,N4B,Q,3,018,Sorghastrum nutans,5,,
2023,late,8/3/2023,N4B,Q,3,021,Sporobolus compositus (asper),30,,
2023,late,8/3/2023,N4B,Q,3,038,Eleocharis?,2,,
2023,late,8/3/2023,N4B,Q,3,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,Q,3,058,Symphyotrichym (Aster) ericoides,1,,
2023,late,8/3/2023,N4B,Q,3,109,Dalea purpurea,7,4,4F
2023,late,8/3/2023,N4B,Q,3,127,Solidago altissima,5,,
2023,late,8/3/2023,N4B,Q,3,130,Solidago rigida,1,,
2023,late,8/3/2023,N4B,Q,3,140,Vernonia baldwinii,3,,
2023,early,5/27/2023,N4B,Q,4,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,Q,4,103,Oxalis violacea,1,,
2023,early,5/27/2023,N4B,Q,4,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,Q,4,116,Pediomelum (Psoralea) esculentum,1,,
2023,early,5/27/2023,N4B,Q,4,122,Mimosa (Schrankii) quadrivalvis,5,1,
2023,early,5/27/2023,N4B,Q,4,134,Tragia betonicifolia,1,,
2023,early,5/27/2023,N4B,Q,4,223,Stenaria nigricans,2,,
2023,early,5/27/2023,N4B,Q,4,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,Q,4,002,Andropogon gerardii,55,,
2023,late,8/3/2023,N4B,Q,4,003,Schizachyrium scoparium,2,,
2023,late,8/3/2023,N4B,Q,4,004,Bouteloua curtipendula,11,,
2023,late,8/3/2023,N4B,Q,4,018,Sorghastrum nutans,8,,
2023,late,8/3/2023,N4B,Q,4,021,Sporobolus compositus (asper),2,,
2023,late,8/3/2023,N4B,Q,4,059,Symphyotrichym (Aster) oblongifolium,2,,
2023,late,8/3/2023,N4B,Q,4,072,Croton monanthogynus,1,,
2023,late,8/3/2023,N4B,Q,4,084,Hybanthus verticillatus,1,,
2023,late,8/3/2023,N4B,Q,4,091,Liatris punctata,15,16,16F
2023,late,8/3/2023,N4B,Q,4,111,Physalis pumila,2,,
2023,late,8/3/2023,N4B,Q,4,122,Mimosa (Schrankii) quadrivalvis,6,,
2023,late,8/3/2023,N4B,Q,4,140,Vernonia baldwinii,3,,
2023,late,8/3/2023,N4B,Q,4,216,Euphorbia serpens,1,,
2023,late,8/3/2023,N4B,Q,4,410,Eupatorium altissimum,4,3,3F
2023,early,5/27/2023,N4B,Q,5,076,Echinacea angustifolia,,1,F1; no cover data
2023,early,5/27/2023,N4B,Q,5,122,Mimosa (Schrankii) quadrivalvis,18,,
2023,early,5/27/2023,N4B,Q,5,300,Euphorbia nutans,1,,
2023,late,8/3/2023,N4B,Q,5,002,Andropogon gerardii,55,,
2023,late,8/3/2023,N4B,Q,5,003,Schizachyrium scoparium,11,9,
2023,late,8/3/2023,N4B,Q,5,004,Bouteloua curtipendula,20,9,
2023,late,8/3/2023,N4B,Q,5,015,Panicum virgatum,3,2,
2023,late,8/3/2023,N4B,Q,5,018,Sorghastrum nutans,1,,
2023,late,8/3/2023,N4B,Q,5,021,Sporobolus compositus (asper),2,,
2023,late,8/3/2023,N4B,Q,5,046,Ambrosia psilostachya,1,,
2023,late,8/3/2023,N4B,Q,5,055,Asclepias verticillata,1,,
2023,late,8/3/2023,N4B,Q,5,058,Symphyotrichym (Aster) ericoides,3,,
2023,late,8/3/2023,N4B,Q,5,059,Symphotrichym (Aster) oblongifolium,1,,
2023,late,8/3/2023,N4B,Q,5,076,Echinacea angustifolia,6,1,
2023,late,8/3/2023,N4B,Q,5,122,Mimosa (Schrankii) quadrivalvis,25,3,
2023,late,8/3/2023,N4B,Q,5,300,Euphorbia nutans,1,,
2023,early,5/27/2023,N4B,Q,6,014,Dichanthelium oligosanthes,1,1,F1
2023,early,5/27/2023,N4B,Q,6,042,Rosa arkansana,1,,
2023,early,5/27/2023,N4B,Q,6,042,Rosa arkansana,1,,
2023,early,5/27/2023,N4B,Q,6,043,Symphoricarpos occidentalis,9,,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,early,5/27/2023,N4B,Q,6,055,Asclepias verticillata,1,,
2023,early,5/27/2023,N4B,Q,6,069,Callirhoe involucrate,1,,
2023,early,5/27/2023,N4B,Q,6,072,Croton monanthogynus,1,,
2023,early,5/27/2023,N4B,Q,6,103,Oxalis violacea,3,,
2023,early,5/27/2023,N4B,Q,6,111,Physalis pumila,1,,
2023,early,5/27/2023,N4B,Q,6,112,Physalis virginiana,1,,
2023,early,5/27/2023,N4B,Q,6,122,Mimosa (Schrankii) quadrivalvis,5,,
2023,early,5/27/2023,N4B,Q,6,126,Solanum carolinense,2,,
2023,early,5/27/2023,N4B,Q,6,211,Ambrosia artemisiifolia,1,,
2023,early,5/27/2023,N4B,Q,6,223,Stenaria nigricans,1,,
2023,early,5/27/2023,N4B,Q,6,407,Cirsium altissimum,1,,
2023,late,8/3/2023,N4B,Q,6,002,Andropogon gerardii,35,,
2023,late,8/3/2023,N4B,Q,6,003,Schizachyrium scoparium,1,,
2023,late,8/3/2023,N4B,Q,6,004,Bouteloua curtipendula,17,2,
2023,late,8/3/2023,N4B,Q,6,014,Dichanthelium oligosanthes,1,,
2023,late,8/3/2023,N4B,Q,6,018,Sorghastrum nutans,10,,
2023,late,8/3/2023,N4B,Q,6,021,Sporobolus compositus (asper),25,,
2023,late,8/3/2023,N4B,Q,6,043,Symphoricarpos occidentalis,5,3,SG notes to check species number 043= Symphoricarpos orbiculatus
2023,late,8/3/2023,N4B,Q,6,046,Ambrosia psilostachya,2,,
2023,late,8/3/2023,N4B,Q,6,055,Asclepias verticillata,1,,
