,year,season,date,watershed,block,plot,sppnum,taxa,cover,notes
1789,2020,fall,9/1/2020,N4B,Q,5,18,Sorghastrum nutans,7,
1790,2020,fall,9/1/2020,N4B,Q,5,21,Sporobolus compositus,1,
1791,2020,spring,6/16/2020,N4B,Q,5,55,Asclepias verticillata,1,
1792,2020,fall,9/1/2020,N4B,Q,5,59,Symphyotrichum oblongifolium,2,
1793,2020,spring,6/16/2020,N4B,Q,5,76,Echinacea angustifolia,6,
1794,2020,spring,6/16/2020,N4B,Q,5,122,Mimosa quadrivalvis,20,
1795,2020,spring,6/16/2020,N4B,Q,5,543,Tragia ramosa,1,
1796,2020,fall,9/1/2020,N4B,Q,6,2,Andropogon gerardii,55,
1797,2020,fall,9/1/2020,N4B,Q,6,4,Bouteloua curtipendula,4,
1798,2020,spring,6/16/2020,N4B,Q,6,14,Dichanthelium oligosanthes,1,
1799,2020,fall,9/1/2020,N4B,Q,6,18,Sorghastrum nutans,7,
1800,2020,fall,9/1/2020,N4B,Q,6,21,Sporobolus compositus,10,
1801,2020,fall,9/1/2020,N4B,Q,6,43,Symphoricarpos orbiculatus,15,
1802,2020,fall,9/1/2020,N4B,Q,6,46,Ambrosia psilostachya,2,
1803,2020,fall,9/1/2020,N4B,Q,6,58,Symphyotrichum ericoides,1,
1804,2020,spring,6/16/2020,N4B,Q,6,69,Callirhoe involucrata,4,
1805,2020,fall,9/1/2020,N4B,Q,6,72,Croton monanthogynus,3,
1806,2020,spring,6/16/2020,N4B,Q,6,89,Lepidium densiflorum,1,
1807,2020,spring,6/16/2020,N4B,Q,6,99,Oenothera speciosa,1,
1808,2020,spring,6/16/2020,N4B,Q,6,103,Oxalis violacea,1,
1809,2020,spring,6/16/2020,N4B,Q,6,114,Plantago rhodosperma,2,
1810,2020,spring,6/16/2020,N4B,Q,6,120,Ruellia humilis,1,
1811,2020,spring,6/16/2020,N4B,Q,6,126,Solanum carolinense,2,
1812,2020,fall,9/1/2020,N4B,Q,6,127,Solidago altissima,17,
1813,2020,spring,6/16/2020,N4B,Q,6,136,Triodanis leptocarpa,1,
1814,2020,spring,6/16/2020,N4B,Q,6,138,Glandularia bipinnatifida,1,
1815,2020,fall,9/1/2020,N4B,Q,6,140,Vernonia baldwinii,6,
1816,2020,fall,9/1/2020,N4B,Q,6,211,Ambrosia artemisiifolia,30,
1817,2020,spring,6/16/2020,N4B,Q,6,321,Desmanthus illinoensis,5,
1818,2020,spring,6/16/2020,N4B,Q,6,475,Erigeron annuus,2,
1819,2020,spring,6/16/2020,N4B,Q,6,543,Tragia ramosa,2,
1820,2020,fall,9/1/2020,N4B,R,1,2,Andropogon gerardii,40,
1821,2020,fall,9/1/2020,N4B,R,1,3,Schizachyrium scoparium,35,
1822,2020,fall,9/1/2020,N4B,R,1,4,Bouteloua curtipendula,1,
1823,2020,fall,9/1/2020,N4B,R,1,18,Sorghastrum nutans,2,
1824,2020,spring,6/16/2020,N4B,R,1,34,Carex meadii,1,
1825,2020,spring,6/16/2020,N4B,R,1,62,Astragalus lotiflorus,1,
1826,2020,spring,6/16/2020,N4B,R,1,76,Echinacea angustifolia,1,
1827,2020,fall,9/1/2020,N4B,R,1,91,Liatris punctata,10,
1828,2020,fall,9/1/2020,N4B,R,1,92,Linum sulcatum,1,
1829,2020,spring,6/16/2020,N4B,R,1,104,Penstemon cobaea,1,
1830,2020,spring,6/16/2020,N4B,R,1,109,Dalea purpurea,1,
1831,2020,spring,6/16/2020,N4B,R,1,115,Polygala verticillata,1,
1832,2020,spring,6/16/2020,N4B,R,1,116,Pediomelum esculentum,1,
1833,2020,spring,6/16/2020,N4B,R,1,125,Sisyrinchium campestre,1,
1834,2020,fall,9/1/2020,N4B,R,1,130,Solidago rigida,3,
1835,2020,spring,6/16/2020,N4B,R,1,233,Plantago virginica,1,
1836,2020,fall,9/1/2020,N4B,R,1,321,Desmanthus illinoensis,1,
1837,2020,fall,9/1/2020,N4B,R,2,2,Andropogon gerardii,70,
1838,2020,fall,9/1/2020,N4B,R,2,3,Schizachyrium scoparium,9,
1839,2020,fall,9/1/2020,N4B,R,2,4,Bouteloua curtipendula,1,
1840,2020,fall,9/1/2020,N4B,R,2,6,Bouteloua hirsuta,2,
1841,2020,fall,9/1/2020,N4B,R,2,18,Sorghastrum nutans,1,
1842,2020,fall,9/1/2020,N4B,R,2,21,Sporobolus compositus,1,
1843,2020,fall,9/1/2020,N4B,R,2,41,Ceanothus herbaceus,11,
1844,2020,spring,6/16/2020,N4B,R,2,76,Echinacea angustifolia,2,
1845,2020,spring,6/16/2020,N4B,R,2,84,Hybanthus verticillatus,1,
1846,2020,fall,9/1/2020,N4B,R,2,91,Liatris punctata,4,
1847,2020,spring,6/16/2020,N4B,R,2,92,Linum sulcatum,1,
1848,2020,spring,6/16/2020,N4B,R,2,109,Dalea purpurea,1,
1849,2020,spring,6/16/2020,N4B,R,2,111,Physalis pumila,1,
1850,2020,spring,6/16/2020,N4B,R,2,115,Polygala verticillata,1,
1851,2020,spring,6/16/2020,N4B,R,2,122,Mimosa quadrivalvis,7,
1852,2020,spring,6/16/2020,N4B,R,2,125,Sisyrinchium campestre,1,
1853,2020,fall,9/1/2020,N4B,R,2,130,Solidago rigida,2,
1854,2020,fall,9/1/2020,N4B,R,3,2,Andropogon gerardii,4,
1855,2020,fall,9/1/2020,N4B,R,3,4,Bouteloua curtipendula,40,
1856,2020,fall,9/1/2020,N4B,R,3,6,Bouteloua hirsuta,7,
1857,2020,fall,9/1/2020,N4B,R,3,15,Panicum virgatum,1,
1858,2020,fall,9/1/2020,N4B,R,3,18,Sorghastrum nutans,2,
1859,2020,fall,9/1/2020,N4B,R,3,46,Ambrosia psilostachya,1,
1860,2020,fall,9/1/2020,N4B,R,3,59,Symphyotrichum oblongifolium,4,
1861,2020,spring,6/16/2020,N4B,R,3,62,Astragalus lotiflorus,1,
1862,2020,spring,6/16/2020,N4B,R,3,92,Linum sulcatum,1,
1863,2020,spring,6/16/2020,N4B,R,3,111,Physalis pumila,2,
1864,2020,spring,6/16/2020,N4B,R,3,114,Plantago rhodosperma,1,
1865,2020,fall,9/1/2020,N4B,R,3,130,Solidago rigida,1,
1866,2020,spring,6/16/2020,N4B,R,3,138,Glandularia bipinnatifida,3,
1867,2020,fall,9/1/2020,N4B,R,3,226,Euphorbia stictospora,1,
1868,2020,fall,9/1/2020,N4B,R,4,2,Andropogon gerardii,50,
1869,2020,fall,9/1/2020,N4B,R,4,3,Schizachyrium scoparium,4,
1870,2020,fall,9/1/2020,N4B,R,4,4,Bouteloua curtipendula,1,
1871,2020,fall,9/1/2020,N4B,R,4,18,Sorghastrum nutans,14,
1872,2020,fall,9/1/2020,N4B,R,4,21,Sporobolus compositus,12,
1873,2020,spring,6/16/2020,N4B,R,4,34,Carex meadii,12,
1874,2020,spring,6/16/2020,N4B,R,4,55,Asclepias verticillata,1,
1875,2020,fall,9/1/2020,N4B,R,4,58,Symphyotrichum ericoides,2,
1876,2020,spring,6/16/2020,N4B,R,4,67,Arnoglossum plantagineum,2,
1877,2020,spring,6/16/2020,N4B,R,4,103,Oxalis violacea,2,
1878,2020,spring,6/16/2020,N4B,R,4,120,Ruellia humilis,1,
1879,2020,spring,6/16/2020,N4B,R,4,122,Mimosa quadrivalvis,2,
1880,2020,fall,9/1/2020,N4B,R,4,127,Solidago altissima,27,
1881,2020,fall,9/1/2020,N4B,R,5,2,Andropogon gerardii,45,
1882,2020,fall,9/1/2020,N4B,R,5,3,Schizachyrium scoparium,12,
1883,2020,fall,9/1/2020,N4B,R,5,4,Bouteloua curtipendula,2,
1884,2020,fall,9/1/2020,N4B,R,5,18,Sorghastrum nutans,18,
1885,2020,fall,9/1/2020,N4B,R,5,21,Sporobolus compositus,25,
1886,2020,spring,6/16/2020,N4B,R,5,38,Eleocharis compressa,8,
1887,2020,spring,6/16/2020,N4B,R,5,55,Asclepias verticillata,2,
1888,2020,fall,9/1/2020,N4B,R,5,58,Symphyotrichum ericoides,2,
1889,2020,spring,6/16/2020,N4B,R,5,92,Linum sulcatum,1,
1890,2020,spring,6/16/2020,N4B,R,5,111,Physalis pumila,1,
1891,2020,spring,6/16/2020,N4B,R,5,120,Ruellia humilis,1,
1892,2020,fall,9/1/2020,N4B,R,5,127,Solidago altissima,13,
1893,2020,spring,6/16/2020,N4B,R,5,132,Spermolepis inermis,1,
1894,2020,spring,6/16/2020,N4B,R,5,149,Scutellaria parvula,1,
1895,2020,spring,6/16/2020,N4B,R,5,233,Plantago virginica,2,
1896,2020,spring,6/16/2020,N4B,R,5,321,Desmanthus illinoensis,1,
1897,2020,fall,9/1/2020,N4B,R,5,327,Malvastrum angustum,1,
1898,2020,spring,6/16/2020,N4B,R,5,543,Tragia ramosa,4,
1899,2020,fall,9/1/2020,N4B,R,6,2,Andropogon gerardii,8,
1900,2020,fall,9/1/2020,N4B,R,6,3,Schizachyrium scoparium,2,
1901,2020,fall,9/1/2020,N4B,R,6,4,Bouteloua curtipendula,45,
1902,2020,fall,9/1/2020,N4B,R,6,6,Bouteloua hirsuta,3,
1903,2020,fall,9/1/2020,N4B,R,6,18,Sorghastrum nutans,1,
1904,2020,fall,9/1/2020,N4B,R,6,21,Sporobolus compositus,1,
1905,2020,spring,6/16/2020,N4B,R,6,55,Asclepias verticillata,2,
1906,2020,fall,9/1/2020,N4B,R,6,58,Symphyotrichum ericoides,1,
1907,2020,fall,9/1/2020,N4B,R,6,59,Symphyotrichum oblongifolium,4,
1908,2020,fall,9/1/2020,N4B,R,6,72,Croton monanthogynus,2,
1909,2020,spring,6/16/2020,N4B,R,6,76,Echinacea angustifolia,5,
1910,2020,spring,6/16/2020,N4B,R,6,114,Plantago rhodosperma,2,
1911,2020,spring,6/16/2020,N4B,R,6,115,Polygala verticillata,1,
1912,2020,spring,6/16/2020,N4B,R,6,118,Ratibida columnifera,2,
1913,2020,fall,9/1/2020,N4B,R,6,130,Solidago rigida,1,
1914,2020,spring,6/16/2020,N4B,R,6,149,Scutellaria parvula,1,
1915,2020,fall,9/1/2020,N4B,R,6,300,Euphorbia nutans,1,
1916,2020,spring,6/16/2020,N4B,R,6,420,Draba cuneifolia,1,
