year,season,date,watershed,block,plot,sppnum,taxa,cover,flw_cover,flw_number,notes
2021,Fall,8/7/2021,N4B,L,4,3,Schizachyrium scoparium,9,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,18,Sorghastrum nutans,3,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,21,Sporobolus compositus,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,46,Ambrosia psilostachya,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,441,Oenothera glaucifolia,80,1,3,
2021,Fall,8/7/2021,N4B,L,4,410,Eupatorium altissimum,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,999,Litter ,10,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,122,Mimosa quadrivalvis,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,4,58,Symphyotrichum ericoides,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,1,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,1,441,Oenothera glaucifolia,2,NA,NA,
2021,Spring,5/23/2021,N4B,L,1,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,L,1,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,2,Andropogon gerardii,70,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,3,Schizachyrium scoparium,25,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,18,Sorghastrum nutans,15,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,86,Brickellia eupatorioides,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,76,Echinacea angustifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,441,Oenothera glaucifolia,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,92,Linum sulcatum,1,1,4,
2021,Fall,8/7/2021,N4B,L,1,128,Solidago missouriensis,2,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,L,1,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,14,Dichanthelium oligosanthes,3,1,4,
2021,Spring,5/23/2021,N4B,M,6,31,Carex brevior,3,1,1,
2021,Spring,5/23/2021,N4B,M,6,69,Callirhoe involucrata,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,43,Symphoricarpos orbiculatus,5,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,25,Bromus arvensis,1,1,1,
2021,Spring,5/23/2021,N4B,M,6,78,Euphorbia marginata,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,89,Lepidium densiflorum,1,1,3,
2021,Spring,5/23/2021,N4B,M,6,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,103,Oxalis violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,111,Physalis pumila,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,114,Plantago rhodosperma,1,1,1,
2021,Spring,5/23/2021,N4B,M,6,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,6,139,Verbena stricta,4,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,2,Andropogon gerardii,25,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,4,Bouteloua curtipendula,3,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,3,Schizachyrium scoparium,50,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,18,Sorghastrum nutans,30,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,34,Carex meadii,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,165,Cyperus spp.,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,211,Ambrosia artemisiifolia,1,1,1,
2021,Fall,8/7/2021,N4B,M,6,46,Ambrosia psilostachya,12,2,44,
2021,Fall,8/7/2021,N4B,M,6,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,43,Symphoricarpos orbiculatus,3,1,1,
2021,Fall,8/7/2021,N4B,M,6,899,NA NA,1,1,4,
2021,Fall,8/7/2021,N4B,M,6,111,Physalis pumila,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,127,Solidago altissima,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,130,Solidago rigida,4,1,1,
2021,Fall,8/7/2021,N4B,M,6,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,139,Verbena stricta,8,1,3,
2021,Fall,8/7/2021,N4B,M,6,140,Vernonia baldwinii,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,6,121,Salvia azurea,1,1,1,
2021,Spring,5/23/2021,N4B,M,5,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,5,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,5,34,Carex meadii,2,1,2,
2021,Spring,5/23/2021,N4B,M,5,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,5,70,Cirsium undulatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,5,103,Oxalis violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,5,111,Physalis pumila,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,2,Andropogon gerardii,50,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,4,Bouteloua curtipendula,2,1,1,
2021,Fall,8/7/2021,N4B,M,5,3,Schizachyrium scoparium,40,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,18,Sorghastrum nutans,20,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,52,Artemisia ludoviciana,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,86,Brickellia eupatorioides,5,1,5,
2021,Fall,8/7/2021,N4B,M,5,43,Symphoricarpos orbiculatus,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,5,127,Solidago altissima,3,1,1,
2021,Fall,8/7/2021,N4B,M,5,58,Symphyotrichum ericoides,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,2,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N4B,M,2,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,2,103,Oxalis violacea,6,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,2,Andropogon gerardii,40,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,4,Bouteloua curtipendula,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,3,Schizachyrium scoparium,35,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,18,Sorghastrum nutans,25,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,127,Solidago altissima,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,2,59,Symphyotrichum oblongifolium,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,69,Callirhoe involucrata,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,109,Dalea purpurea,2,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,138,Glandularia bipinnatifida,1,1,1,
2021,Spring,5/23/2021,N4B,M,3,501,Ophioglossum vulgatum,2,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,103,Oxalis violacea,4,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,3,132,Spermolepis inermis,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,2,Andropogon gerardii,95,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,4,Bouteloua curtipendula,2,1,2,
2021,Fall,8/7/2021,N4B,M,3,11,Eragrostis spectabilis,1,1,1,
2021,Fall,8/7/2021,N4B,M,3,3,Schizachyrium scoparium,4,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,18,Sorghastrum nutans,8,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,34,Carex meadii,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,46,Ambrosia psilostachya,4,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,86,Brickellia eupatorioides,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,109,Dalea purpurea,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,138,Glandularia bipinnatifida,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,25,Bromus arvensis,1,1,1,
2021,Fall,8/7/2021,N4B,M,3,121,Salvia azurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,997,Dung ,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,127,Solidago altissima,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,3,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,4,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,4,34,Carex meadii,3,1,3,
2021,Spring,5/23/2021,N4B,M,4,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,4,103,Oxalis violacea,4,NA,NA,
2021,Spring,5/23/2021,N4B,M,4,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,4,Bouteloua curtipendula,8,1,2,
2021,Fall,8/7/2021,N4B,M,4,15,Panicum virgatum,4,1,1,
2021,Fall,8/7/2021,N4B,M,4,3,Schizachyrium scoparium,40,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,18,Sorghastrum nutans,4,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,33,Carex inops,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,46,Ambrosia psilostachya,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,52,Artemisia ludoviciana,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,86,Brickellia eupatorioides,2,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,999,Litter ,3,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,120,Ruellia humilis,2,1,2,
2021,Fall,8/7/2021,N4B,M,4,130,Solidago rigida,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,58,Symphyotrichum ericoides,12,NA,NA,
2021,Fall,8/7/2021,N4B,M,4,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,1,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,M,1,34,Carex meadii,5,1,5,
2021,Spring,5/23/2021,N4B,M,1,43,Symphoricarpos orbiculatus,4,NA,NA,
2021,Spring,5/23/2021,N4B,M,1,103,Oxalis violacea,10,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,4,Bouteloua curtipendula,3,1,2,
2021,Fall,8/7/2021,N4B,M,1,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,3,Schizachyrium scoparium,55,1,4,
2021,Fall,8/7/2021,N4B,M,1,18,Sorghastrum nutans,5,1,2,
2021,Fall,8/7/2021,N4B,M,1,52,Artemisia ludoviciana,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,86,Brickellia eupatorioides,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,130,Solidago rigida,1,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,58,Symphyotrichum ericoides,3,NA,NA,
2021,Fall,8/7/2021,N4B,M,1,140,Vernonia baldwinii,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,14,Dichanthelium oligosanthes,4,1,2,
2021,Spring,5/23/2021,N4B,N,6,31,Carex brevior,2,1,1,
2021,Spring,5/23/2021,N4B,N,6,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,34,Carex meadii,3,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,55,Asclepias verticillata,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,44,Achillea millefolium,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,501,Ophioglossum vulgatum,2,1,1,
2021,Spring,5/23/2021,N4B,N,6,43,Symphoricarpos orbiculatus,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,27,Vulpia octoflora,3,1,50,
2021,Spring,5/23/2021,N4B,N,6,56,Asclepias viridis,2,1,2,
2021,Spring,5/23/2021,N4B,N,6,75,Draba reptans,1,1,2,
2021,Spring,5/23/2021,N4B,N,6,187,Verbascum blattaria,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,89,Lepidium densiflorum,1,1,4,
2021,Spring,5/23/2021,N4B,N,6,90,Lespedeza capitata,3,1,3,
2021,Spring,5/23/2021,N4B,N,6,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,103,Oxalis violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,111,Physalis pumila,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,132,Spermolepis inermis,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,6,139,Verbena stricta,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,2,Andropogon gerardii,20,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,4,Bouteloua curtipendula,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,14,Dichanthelium oligosanthes,4,1,2,
2021,Fall,8/7/2021,N4B,N,6,11,Eragrostis spectabilis,5,2,4,
2021,Fall,8/7/2021,N4B,N,6,3,Schizachyrium scoparium,60,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,18,Sorghastrum nutans,6,1,3,
2021,Fall,8/7/2021,N4B,N,6,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,46,Ambrosia psilostachya,4,1,16,
2021,Fall,8/7/2021,N4B,N,6,52,Artemisia ludoviciana,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,27,Vulpia octoflora,1,1,2,
2021,Fall,8/7/2021,N4B,N,6,90,Lespedeza capitata,7,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,127,Solidago altissima,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,130,Solidago rigida,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,6,58,Symphyotrichum ericoides,7,1,1,
2021,Fall,8/7/2021,N4B,N,6,139,Verbena stricta,2,1,3,
2021,Spring,5/23/2021,N4B,N,5,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,5,31,Carex brevior,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,5,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,5,34,Carex meadii,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,5,103,Oxalis violacea,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,2,Andropogon gerardii,20,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,3,Schizachyrium scoparium,25,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,18,Sorghastrum nutans,30,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,90,Lespedeza capitata,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,127,Solidago altissima,5,NA,NA,
2021,Fall,8/7/2021,N4B,N,5,58,Symphyotrichum ericoides,8,NA,NA,
2021,Spring,5/23/2021,N4B,N,4,31,Carex brevior,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,4,34,Carex meadii,3,1,1,
2021,Spring,5/23/2021,N4B,N,4,103,Oxalis violacea,8,1,3,
2021,Spring,5/23/2021,N4B,N,4,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,2,Andropogon gerardii,40,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,4,Bouteloua curtipendula,1,1,1,
2021,Fall,8/7/2021,N4B,N,4,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,3,Schizachyrium scoparium,25,1,1,
2021,Fall,8/7/2021,N4B,N,4,18,Sorghastrum nutans,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,21,Sporobolus compositus,6,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,31,Carex brevior,5,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,34,Carex meadii,4,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,46,Ambrosia psilostachya,1,1,1,
2021,Fall,8/7/2021,N4B,N,4,52,Artemisia ludoviciana,9,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,999,Litter ,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,127,Solidago altissima,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,58,Symphyotrichum ericoides,15,NA,NA,
2021,Fall,8/7/2021,N4B,N,4,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,14,Dichanthelium oligosanthes,4,2,4,
2021,Spring,5/23/2021,N4B,N,3,31,Carex brevior,3,1,1,
2021,Spring,5/23/2021,N4B,N,3,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,78,Euphorbia marginata,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,92,Linum sulcatum,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,102,Oxalis stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,111,Physalis pumila,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,3,139,Verbena stricta,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,2,Andropogon gerardii,30,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,4,Bouteloua curtipendula,5,1,6,
2021,Fall,8/7/2021,N4B,N,3,11,Eragrostis spectabilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,3,Schizachyrium scoparium,55,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,18,Sorghastrum nutans,15,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,46,Ambrosia psilostachya,10,1,27,
2021,Fall,8/7/2021,N4B,N,3,52,Artemisia ludoviciana,4,1,3,
2021,Fall,8/7/2021,N4B,N,3,156,Acalypha virginica,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,462,Bothriochloa bladhii,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,90,Lespedeza capitata,7,1,5,
2021,Fall,8/7/2021,N4B,N,3,120,Ruellia humilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,58,Symphyotrichum ericoides,7,NA,NA,
2021,Fall,8/7/2021,N4B,N,3,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,31,Carex brevior,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,32,Carex gravida,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,34,Carex meadii,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,143,Lespedeza violacea,9,NA,NA,
2021,Spring,5/23/2021,N4B,N,2,103,Oxalis violacea,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,2,Andropogon gerardii,40,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,4,Bouteloua curtipendula,6,1,6,
2021,Fall,8/7/2021,N4B,N,2,15,Panicum virgatum,12,3,4,
2021,Fall,8/7/2021,N4B,N,2,3,Schizachyrium scoparium,30,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,18,Sorghastrum nutans,15,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,218,Tridens flavus,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,143,Lespedeza violacea,19,1,10,
2021,Fall,8/7/2021,N4B,N,2,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,2,58,Symphyotrichum ericoides,3,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,14,Dichanthelium oligosanthes,2,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,33,Carex inops,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,34,Carex meadii,4,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,125,Sisyrinchium campestre,1,1,1,
2021,Spring,5/23/2021,N4B,N,1,130,Solidago rigida,1,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,143,Lespedeza violacea,3,NA,NA,
2021,Spring,5/23/2021,N4B,N,1,103,Oxalis violacea,3,1,2,
2021,Spring,5/23/2021,N4B,N,1,120,Ruellia humilis,1,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,2,Andropogon gerardii,75,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,4,Bouteloua curtipendula,10,1,2,
2021,Fall,8/7/2021,N4B,N,1,15,Panicum virgatum,2,1,1,
2021,Fall,8/7/2021,N4B,N,1,3,Schizachyrium scoparium,6,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,18,Sorghastrum nutans,4,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,21,Sporobolus compositus,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,34,Carex meadii,8,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,46,Ambrosia psilostachya,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,52,Artemisia ludoviciana,4,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,90,Lespedeza capitata,3,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,120,Ruellia humilis,2,NA,NA,
2021,Fall,8/7/2021,N4B,N,1,58,Symphyotrichum ericoides,7,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,6,Bouteloua hirsuta,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,76,Echinacea angustifolia,3,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,138,Glandularia bipinnatifida,1,1,2,
2021,Spring,5/23/2021,N4B,O,3,30,Schedonnardus paniculatus,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,84,Hybanthus verticillatus,1,1,1,
2021,Spring,5/23/2021,N4B,O,3,103,Oxalis violacea,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,111,Physalis pumila,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,120,Ruellia humilis,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,3,149,Scutellaria parvula,1,1,4,
2021,Spring,5/23/2021,N4B,O,3,134,Tragia betonicifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,2,Andropogon gerardii,5,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,4,Bouteloua curtipendula,95,1,6,
2021,Fall,8/7/2021,N4B,O,3,6,Bouteloua hirsuta,5,2,16,
2021,Fall,8/7/2021,N4B,O,3,3,Schizachyrium scoparium,4,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,18,Sorghastrum nutans,20,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,46,Ambrosia psilostachya,15,1,8,
2021,Fall,8/7/2021,N4B,O,3,86,Brickellia eupatorioides,3,1,1,
2021,Fall,8/7/2021,N4B,O,3,109,Dalea purpurea,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,300,Euphorbia nutans,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,216,Euphorbia serpens,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,523,Euphorbia maculata,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,149,Scutellaria parvula,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,128,Solidago missouriensis,2,1,1,
2021,Fall,8/7/2021,N4B,O,3,43,Symphoricarpos orbiculatus,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,58,Symphyotrichum ericoides,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,3,139,Verbena stricta,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,2,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,2,109,Dalea purpurea,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,2,122,Mimosa quadrivalvis,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,2,103,Oxalis violacea,2,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,2,Andropogon gerardii,70,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,4,Bouteloua curtipendula,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,15,Panicum virgatum,2,1,1,
2021,Fall,8/7/2021,N4B,O,2,3,Schizachyrium scoparium,20,1,1,
2021,Fall,8/7/2021,N4B,O,2,18,Sorghastrum nutans,8,1,1,
2021,Fall,8/7/2021,N4B,O,2,46,Ambrosia psilostachya,2,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,86,Brickellia eupatorioides,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,90,Lespedeza capitata,1,NA,NA,
2021,Fall,8/7/2021,N4B,O,2,59,Symphyotrichum oblongifolium,3,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,14,Dichanthelium oligosanthes,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,211,Ambrosia artemisiifolia,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,72,Croton monanthogynus,1,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,122,Mimosa quadrivalvis,2,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,103,Oxalis violacea,3,NA,NA,
2021,Spring,5/23/2021,N4B,O,1,149,Scutellaria parvula,1,NA,NA,
