DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,2015-12-12,HQ,4.6,
APT01,1,2015-12-13,HQ,55.1,
APT01,1,2015-12-21,HQ,1.3,
APT01,1,2015-12-23,HQ,3,
APT01,1,2015-12-26,HQ,7.4,
APT01,1,2015-12-27,HQ,0.3,
APT01,1,2015-12-28,HQ,1.8,
APT01,1,2016-02-01,HQ,1.5,
APT01,1,2016-02-02,HQ,9.9,
APT01,1,2016-02-16,HQ,0.8,
APT01,1,2016-03-03,HQ,1.8,
APT01,1,2016-03-07,HQ,0.3,
APT01,1,2016-03-08,HQ,2.3,
APT01,1,2016-03-12,HQ,1,
APT01,1,2016-03-14,HQ,0.3,
APT01,1,2016-03-18,HQ,2,
APT01,1,2016-03-23,HQ,0.5,
APT01,1,2016-03-24,HQ,1.3,
APT01,1,2016-03-26,HQ,5.6,
APT01,1,2016-03-30,HQ,0.8,
APT01,1,2016-03-31,HQ,0.8,
APT01,1,2016-04-05,HQ,0.8,
APT01,1,2016-04-06,HQ,3.8,
APT01,1,2016-04-07,HQ,0.3,
APT01,1,2016-04-10,HQ,0.8,
APT01,1,2016-04-14,HQ,0.5,
APT01,1,2016-04-15,HQ,0.8,
APT01,1,2016-04-16,HQ,1.3,
APT01,1,2016-04-17,HQ,9.1,
APT01,1,2016-04-18,HQ,16,
APT01,1,2016-04-20,HQ,29.5,
APT01,1,2016-04-24,HQ,43.2,
APT01,1,2016-04-26,HQ,74.4,
APT01,1,2016-04-27,HQ,7.4,
APT01,1,2016-04-29,HQ,12.4,
APT01,1,2016-04-30,HQ,4.8,
APT01,1,2016-05-08,HQ,0.5,
APT01,1,2016-05-09,HQ,1.8,
APT01,1,2016-05-11,HQ,3.6,
APT01,1,2016-05-15,HQ,1,
APT01,1,2016-05-16,HQ,11.7,
APT01,1,2016-05-17,HQ,1,
APT01,1,2016-05-19,HQ,1.3,
APT01,1,2016-05-20,HQ,0.8,
APT01,1,2016-05-23,HQ,2.3,
APT01,1,2016-05-24,HQ,23.9,
APT01,1,2016-05-25,HQ,36.3,
APT01,1,2016-05-26,HQ,51.3,
APT01,1,2016-05-27,HQ,21.3,
APT01,1,2016-05-28,HQ,2.8,
APT01,1,2016-06-04,HQ,3.6,
APT01,1,2016-06-14,HQ,3.6,
APT01,1,2016-06-18,HQ,8.6,
APT01,1,2016-06-24,HQ,0.3,
APT01,1,2016-06-28,HQ,17.5,
APT01,1,2016-07-02,HQ,34.3,
APT01,1,2016-07-03,HQ,6.6,
APT01,1,2016-07-07,HQ,9.1,
APT01,1,2016-07-12,HQ,22.9,
APT01,1,2016-07-13,HQ,11.2,
APT01,1,2016-07-24,HQ,0.8,
APT01,1,2016-07-25,HQ,19.3,
APT01,1,2016-07-28,HQ,16,
APT01,1,2016-07-31,HQ,8.6,
APT01,1,2016-08-03,HQ,0.3,
APT01,1,2016-08-04,HQ,0.3,
APT01,1,2016-08-05,HQ,19.6,
APT01,1,2016-08-07,HQ,24.4,
APT01,1,2016-08-11,HQ,16.8,
APT01,1,2016-08-12,HQ,14,
APT01,1,2016-08-19,HQ,36.6,
APT01,1,2016-08-25,HQ,31.2,
APT01,1,2016-08-26,HQ,24.4,
APT01,1,2016-08-27,HQ,5.1,
APT01,1,2016-08-29,HQ,4.1,
APT01,1,2016-08-31,HQ,6.4,
APT01,1,2016-09-07,HQ,0.5,
APT01,1,2016-09-13,HQ,47.2,
APT01,1,2016-09-14,HQ,12.7,
APT01,1,2016-09-16,HQ,5.6,
APT01,1,2016-09-24,HQ,72.4,
APT01,1,2016-09-25,HQ,3.3,
APT01,1,2016-10-04,HQ,23.4,
APT01,1,2016-10-06,HQ,9.4,
APT01,1,2016-10-10,HQ,13.5,
APT01,1,2016-10-20,HQ,3,
APT01,1,2016-10-26,HQ,13.2,
APT01,1,2016-11-02,HQ,3.6,
APT01,1,2016-11-07,HQ,1,
APT01,1,2016-11-22,HQ,3.3,
APT01,1,2016-11-27,HQ,1,
APT01,1,2016-12-03,HQ,6.4,
APT01,1,2016-12-04,HQ,11.4,
APT01,1,2016-12-07,HQ,0.3,
APT01,1,2016-12-16,HQ,0.3,
APT01,1,2016-12-17,HQ,2,
APT01,1,2016-12-23,HQ,0.5,
APT01,1,2016-12-25,HQ,4.1,
APT01,1,2017-01-02,HQ,2,
APT01,1,2017-01-04,HQ,0.5,
APT01,1,2017-01-05,HQ,1.8,
APT01,1,2017-01-15,HQ,10.2,
APT01,1,2017-01-16,HQ,17,
APT01,1,2017-01-19,HQ,0.8,
APT01,1,2017-01-20,HQ,0.3,
APT01,1,2017-01-21,HQ,0.5,
APT01,1,2017-02-13,HQ,0.5,
APT01,1,2017-02-19,HQ,0.5,
APT01,1,2017-02-20,HQ,12.7,
APT01,1,2017-02-24,HQ,0.3,
APT01,1,2017-02-28,HQ,0.8,
APT01,1,2017-03-05,HQ,1,
APT01,1,2017-03-06,HQ,1.8,
APT01,1,2017-03-11,HQ,1.8,
APT01,1,2017-03-13,HQ,0.3,
APT01,1,2017-03-17,HQ,0.3,
APT01,1,2017-03-23,HQ,1,
APT01,1,2017-03-24,HQ,30.2,
APT01,1,2017-03-25,HQ,4.6,
APT01,1,2017-03-26,HQ,7.4,
APT01,1,2017-03-27,HQ,3,
APT01,1,2017-03-28,HQ,2,
APT01,1,2017-03-29,HQ,58.4,
APT01,1,2017-03-30,HQ,3.8,
APT01,1,2017-04-01,HQ,1,
APT01,1,2017-04-02,HQ,2.5,
APT01,1,2017-04-03,HQ,20.6,
APT01,1,2017-04-04,HQ,0,
APT01,1,2017-04-05,HQ,0,
APT01,1,2017-04-12,HQ,0.8,
APT01,1,2017-04-14,HQ,4.1,
APT01,1,2017-04-15,HQ,2.8,
APT01,1,2017-04-16,HQ,5.8,
APT01,1,2017-04-19,HQ,10.4,
APT01,1,2017-04-20,HQ,5.6,
APT01,1,2017-04-21,HQ,1.8,
APT01,1,2017-04-27,HQ,2.3,
APT01,1,2017-04-28,HQ,5.6,
APT01,1,2017-04-29,HQ,13,
APT01,1,2017-04-30,HQ,18.3,
APT01,1,2017-05-01,HQ,1,
APT01,1,2017-05-03,HQ,1.8,
APT01,1,2017-05-10,HQ,0.3,
APT01,1,2017-05-11,HQ,6.1,
APT01,1,2017-05-17,HQ,0.3,
APT01,1,2017-05-18,HQ,15.7,
APT01,1,2017-05-19,HQ,22.4,
APT01,1,2017-05-20,HQ,0.3,
APT01,1,2017-05-22,HQ,8.4,
APT01,1,2017-05-23,HQ,1,
APT01,1,2017-05-25,HQ,1.3,
APT01,1,2017-05-26,HQ,5.3,
APT01,1,2017-05-27,HQ,10.7,
APT01,1,2017-05-31,HQ,10.4,
APT01,1,2017-06-01,HQ,1.5,
APT01,1,2017-06-03,HQ,3.6,
APT01,1,2017-06-14,HQ,0.3,
APT01,1,2017-06-15,HQ,0.5,
APT01,1,2017-06-17,HQ,0.3,
APT01,1,2017-06-18,HQ,2.5,
APT01,1,2017-06-20,HQ,0.8,
APT01,1,2017-06-23,HQ,0.3,
APT01,1,2017-06-24,HQ,0.3,
APT01,1,2017-06-25,HQ,2.3,
APT01,1,2017-06-26,HQ,1.3,
APT01,1,2017-06-28,HQ,0.3,
APT01,1,2017-06-29,HQ,51.6,
APT01,1,2017-06-30,HQ,11.2,
APT01,1,2017-07-13,HQ,0.8,
APT01,1,2017-07-22,HQ,8.1,
APT01,1,2017-07-23,HQ,0.3,
APT01,1,2017-07-26,HQ,22.6,
APT01,1,2017-07-27,HQ,0.3,
APT01,1,2017-07-31,HQ,1.8,
APT01,1,2017-08-02,HQ,10.9,
APT01,1,2017-08-03,HQ,16.8,
APT01,1,2017-08-05,HQ,84.1,
APT01,1,2017-08-08,HQ,0.3,
APT01,1,2017-08-09,HQ,2.3,
APT01,1,2017-08-11,HQ,14.2,
APT01,1,2017-08-16,HQ,10.2,
APT01,1,2017-08-20,HQ,2.5,
APT01,1,2017-08-21,HQ,5.3,
APT01,1,2017-08-22,HQ,2.5,
APT01,1,2017-08-27,HQ,9.9,
APT01,1,2017-09-14,HQ,1,
APT01,1,2017-09-18,HQ,7.6,
APT01,1,2017-09-25,HQ,8.6,
APT01,1,2017-09-26,HQ,0.5,
APT01,1,2017-10-03,HQ,2.5,
APT01,1,2017-10-04,HQ,9.4,
APT01,1,2017-10-05,HQ,0.8,
APT01,1,2017-10-06,HQ,28.4,
APT01,1,2017-10-07,HQ,5.1,
APT01,1,2017-10-10,HQ,1.5,
APT01,1,2017-10-14,HQ,35.6,
APT01,1,2017-10-21,HQ,0.3,
APT01,1,2017-10-31,HQ,1,
APT01,1,2017-11-11,HQ,3,
APT01,1,2017-11-15,HQ,0.3,
APT01,1,2017-11-18,HQ,0.3,
APT01,1,2017-12-13,HQ,0.3,
APT01,1,2017-12-17,HQ,2,
APT01,1,2017-12-24,HQ,2,
APT01,1,2017-12-26,HQ,0.5,
APT01,1,2018-01-11,HQ,10.4,
APT01,1,2018-01-14,HQ,1.8,
APT01,1,2018-01-15,HQ,0.5,
APT01,1,2018-01-22,HQ,3.6,
APT01,1,2018-02-04,HQ,2.3,
APT01,1,2018-02-20,HQ,5.6,
APT01,1,2018-02-21,HQ,0.3,
APT01,1,2018-02-22,HQ,5.6,
APT01,1,2018-02-23,HQ,1.8,
APT01,1,2018-02-24,HQ,1.5,
APT01,1,2018-03-05,HQ,0.5,
APT01,1,2018-03-06,HQ,1,
APT01,1,2018-03-16,HQ,0.5,
APT01,1,2018-03-18,HQ,1.8,
APT01,1,2018-03-19,HQ,6.9,
APT01,1,2018-03-26,HQ,6.4,
APT01,1,2018-04-01,HQ,0.3,
APT01,1,2018-04-02,HQ,0.3,
APT01,1,2018-04-03,HQ,1.5,
APT01,1,2018-04-08,HQ,0.8,
APT01,1,2018-04-14,HQ,1.5,
APT01,1,2018-04-18,HQ,0.3,
APT01,1,2018-04-21,HQ,16.5,
APT01,1,2018-04-22,HQ,0.3,
APT01,1,2018-04-25,HQ,19.8,
APT01,1,2018-05-01,HQ,0.3,
APT01,1,2018-05-02,HQ,19.6,
APT01,1,2018-05-03,HQ,16,
APT01,1,2018-05-13,HQ,0.5,
APT01,1,2018-05-14,HQ,5.3,
APT01,1,2018-05-18,HQ,0.3,
APT01,1,2018-05-19,HQ,18.5,
APT01,1,2018-05-20,HQ,0.5,
APT01,1,2018-05-29,HQ,19.1,
APT01,1,2018-05-30,HQ,0.3,
APT01,1,2018-06-02,HQ,13.7,
APT01,1,2018-06-11,HQ,5.6,
APT01,1,2018-06-19,HQ,1.5,
APT01,1,2018-06-20,HQ,1.3,
APT01,1,2018-06-25,HQ,14,
APT01,1,2018-06-26,HQ,1.5,
APT01,1,2018-06-30,HQ,0.3,
APT01,1,2018-07-01,HQ,0.3,
APT01,1,2018-07-05,HQ,9.1,
APT01,1,2018-07-13,HQ,3,
APT01,1,2018-07-14,HQ,42.7,
APT01,1,2018-07-17,HQ,6.1,
APT01,1,2018-07-19,HQ,6.4,
APT01,1,2018-07-25,HQ,0.3,
APT01,1,2018-07-26,HQ,2,
APT01,1,2018-07-29,HQ,11.9,
APT01,1,2018-07-30,HQ,4.8,
APT01,1,2018-08-04,HQ,1.3,
APT01,1,2018-08-07,HQ,13,
APT01,1,2018-08-13,HQ,9.1,
APT01,1,2018-08-14,HQ,9.7,
APT01,1,2018-08-16,HQ,0.3,
APT01,1,2018-08-19,HQ,47.2,
APT01,1,2018-08-20,HQ,1,
APT01,1,2018-08-21,HQ,0.3,
APT01,1,2018-08-23,HQ,46.2,
APT01,1,2018-08-26,HQ,12.2,
APT01,1,2018-09-03,HQ,89.7,
APT01,1,2018-09-04,HQ,6.1,
APT01,1,2018-09-05,HQ,18,
APT01,1,2018-09-06,HQ,0.8,
APT01,1,2018-09-07,HQ,3.3,
APT01,1,2018-09-08,HQ,0.5,
APT01,1,2018-09-20,HQ,6.9,
APT01,1,2018-09-21,HQ,4.6,
APT01,1,2018-10-03,HQ,22.4,
APT01,1,2018-10-06,HQ,45.5,
APT01,1,2018-10-07,HQ,6.9,
APT01,1,2018-10-08,HQ,30.2,
APT01,1,2018-10-09,HQ,28.2,
APT01,1,2018-10-12,HQ,6.4,
APT01,1,2018-10-14,HQ,3.3,
APT01,1,2018-10-15,HQ,2,
APT01,1,2018-10-24,HQ,0.5,
APT01,1,2018-10-25,HQ,10.2,
APT01,1,2018-11-05,HQ,4.6,
APT01,1,2018-11-06,HQ,1.3,
APT01,1,2018-11-08,HQ,5.8,
APT01,1,2018-11-09,HQ,1.3,
APT01,1,2018-11-11,HQ,0.8,
APT01,1,2018-11-12,HQ,0.5,
APT01,1,2018-11-25,HQ,6.4,
APT01,1,2018-11-30,HQ,1,
APT01,1,2018-12-01,HQ,34.8,
APT01,1,2018-12-02,HQ,0.5,
APT01,1,2018-12-26,HQ,30.7,
APT01,1,2018-12-27,HQ,1,
APT01,1,2019-01-11,HQ,9.7,
APT01,1,2019-01-12,HQ,5.8,
APT01,1,2019-01-17,HQ,0.5,
APT01,1,2019-01-18,HQ,7.1,
APT01,1,2019-01-20,HQ,1.3,
APT01,1,2019-01-22,HQ,3.8,
APT01,1,2019-01-23,HQ,0.5,
APT01,1,2019-01-28,HQ,1.8,
APT01,1,2019-02-02,HQ,2.5,
APT01,1,2019-02-06,HQ,1.3,
APT01,1,2019-02-07,HQ,1,
APT01,1,2019-02-10,HQ,0.8,
APT01,1,2019-02-11,HQ,2.8,
APT01,1,2019-02-15,HQ,3,
APT01,1,2019-02-16,HQ,0.8,
APT01,1,2019-02-17,HQ,0.3,
APT01,1,2019-02-19,HQ,2.3,
APT01,1,2019-02-20,HQ,0.3,
APT01,1,2019-02-23,HQ,18.5,
APT01,1,2019-02-24,HQ,0.3,
APT01,1,2019-03-03,HQ,3,
APT01,1,2019-03-08,HQ,0.3,
APT01,1,2019-03-09,HQ,10.2,
APT01,1,2019-03-12,HQ,8.4,
APT01,1,2019-03-13,HQ,10.9,
APT01,1,2019-03-14,HQ,0.8,
APT01,1,2019-03-19,HQ,5.8,
APT01,1,2019-03-23,HQ,1.3,
APT01,1,2019-03-24,HQ,0.3,
APT01,1,2019-03-28,HQ,6.9,
APT01,1,2019-03-29,HQ,10.9,
APT01,1,2019-03-30,HQ,3.8,
APT01,1,2019-04-06,HQ,10.4,
APT01,1,2019-04-22,HQ,3,
APT01,1,2019-04-23,HQ,0.3,
APT01,1,2019-04-29,HQ,15.2,
APT01,1,2019-04-30,HQ,26.4,
APT01,1,2019-05-01,HQ,0.3,
APT01,1,2019-05-02,HQ,4.6,
APT01,1,2019-05-03,HQ,1.5,
APT01,1,2019-05-05,HQ,10.4,
APT01,1,2019-05-06,HQ,6.9,
APT01,1,2019-05-07,HQ,36.8,
APT01,1,2019-05-08,HQ,64.8,
APT01,1,2019-05-12,HQ,13.2,
APT01,1,2019-05-18,HQ,37.1,
APT01,1,2019-05-19,HQ,2.5,
APT01,1,2019-05-20,HQ,31,
APT01,1,2019-05-21,HQ,19.1,
APT01,1,2019-05-24,HQ,6.9,
APT01,1,2019-05-25,HQ,33.8,
APT01,1,2019-05-26,HQ,0.3,
APT01,1,2019-05-27,HQ,11.7,
APT01,1,2019-05-28,HQ,11.2,
APT01,1,2019-06-06,HQ,0.5,
APT01,1,2019-06-09,HQ,1.8,
APT01,1,2019-06-11,HQ,5.3,
APT01,1,2019-06-12,HQ,3.8,
APT01,1,2019-06-14,HQ,1.5,
APT01,1,2019-06-18,HQ,23.4,
APT01,1,2019-06-20,HQ,0.5,
APT01,1,2019-06-21,HQ,17,
APT01,1,2019-06-22,HQ,16.3,
APT01,1,2019-06-23,HQ,71.9,
APT01,1,2019-06-25,HQ,6.6,
APT01,1,2019-06-26,HQ,0.3,
APT01,1,2019-07-04,HQ,32.5,
APT01,1,2019-07-05,HQ,8.9,
APT01,1,2019-07-06,HQ,27.4,
APT01,1,2019-07-09,HQ,4.6,
APT01,1,2019-07-10,HQ,11.4,
APT01,1,2019-07-21,HQ,1,
APT01,1,2019-07-28,HQ,1.5,
APT01,1,2019-07-29,HQ,0.3,
APT01,1,2019-08-02,HQ,31.8,
APT01,1,2019-08-07,HQ,.,HQ data missing; nearby rain gauge N02B =34.1
APT01,1,2019-08-08,HQ,.,HQ data missing; nearby rain gauge N02B =7.6
APT01,1,2019-08-11,HQ,.,HQ data missing; nearby rain gauge N02B =7.3
APT01,1,2019-08-12,HQ,.,HQ data missing; nearby rain gauge N02B =8
APT01,1,2019-08-15,HQ,.,HQ data missing; nearby rain gauge N02B =46.9
APT01,1,2019-08-17,HQ,.,HQ data missing; nearby rain gauge N02B =6.8
APT01,1,2019-08-21,HQ,.,HQ data missing; nearby rain gauge N02B =1.6
APT01,1,2019-08-25,HQ,.,HQ data missing; nearby rain gauge N02B =48
APT01,1,2019-08-30,HQ,51.6,
APT01,1,2019-09-07,HQ,0.3,
APT01,1,2019-09-09,HQ,30.7,
APT01,1,2019-09-12,HQ,7.1,
APT01,1,2019-09-20,HQ,0.3,
APT01,1,2019-09-22,HQ,12.2,
APT01,1,2019-09-28,HQ,4.8,
APT01,1,2019-09-29,HQ,1.5,
APT01,1,2019-10-01,HQ,13.5,
APT01,1,2019-10-02,HQ,4.8,
APT01,1,2019-10-04,HQ,13.2,
APT01,1,2019-10-05,HQ,19.1,
APT01,1,2019-10-09,HQ,5.3,
APT01,1,2019-10-10,HQ,1.3,
APT01,1,2019-10-18,HQ,1.5,
APT01,1,2019-10-19,HQ,1.5,
APT01,1,2019-10-20,HQ,10.7,
APT01,1,2019-11-20,HQ,3.6,
APT01,1,2019-11-21,HQ,1.8,
APT01,1,2019-11-22,HQ,4.1,
APT01,1,2019-11-26,HQ,1.8,
APT01,1,2019-11-28,HQ,3.8,
APT01,1,2019-11-29,HQ,1.3,
APT01,1,2019-12-15,HQ,11.4,
APT01,1,2019-12-16,HQ,0.3,
APT01,1,2019-12-28,HQ,20.6,
APT01,1,2020-01-10,HQ,17,
APT01,1,2020-01-13,HQ,3.8,
APT01,1,2020-01-17,HQ,14.2,
APT01,1,2020-01-18,HQ,1,
APT01,1,2020-01-22,HQ,13.2,
APT01,1,2020-01-23,HQ,1.3,
APT01,1,2020-01-24,HQ,0.5,
APT01,1,2020-01-26,HQ,0.3,
APT01,1,2020-01-29,HQ,1.3,
APT01,1,2020-02-01,HQ,0.3,
APT01,1,2020-02-12,HQ,6.9,
APT01,1,2020-02-24,HQ,10.7,
APT01,1,2020-02-27,HQ,0.8,
APT01,1,2020-03-08,HQ,5.3,
APT01,1,2020-03-09,HQ,24.4,
APT01,1,2020-03-13,HQ,5.3,
APT01,1,2020-03-14,HQ,3.6,
APT01,1,2020-03-15,HQ,0.3,
APT01,1,2020-03-16,HQ,3.3,
APT01,1,2020-03-18,HQ,0.3,
APT01,1,2020-03-19,HQ,3,
APT01,1,2020-03-22,HQ,8.4,
APT01,1,2020-03-27,HQ,1.5,
APT01,1,2020-04-03,HQ,3.6,
APT01,1,2020-04-12,HQ,1.5,
APT01,1,2020-04-16,HQ,11.4,
APT01,1,2020-04-17,HQ,3.6,
APT01,1,2020-04-19,HQ,2.8,
APT01,1,2020-04-20,HQ,10.2,
APT01,1,2020-04-22,HQ,9.1,
APT01,1,2020-04-24,HQ,29,
APT01,1,2020-04-25,HQ,0.5,
APT01,1,2020-04-28,HQ,0.8,
APT01,1,2020-05-04,HQ,22.4,
APT01,1,2020-05-07,HQ,5.8,
APT01,1,2020-05-08,HQ,0.3,
APT01,1,2020-05-11,HQ,1.8,
APT01,1,2020-05-12,HQ,0.8,
APT01,1,2020-05-13,HQ,1.3,
APT01,1,2020-05-14,HQ,14,
APT01,1,2020-05-15,HQ,0.3,
APT01,1,2020-05-21,HQ,0.3,
APT01,1,2020-05-22,HQ,17.5,
APT01,1,2020-05-24,HQ,33.5,
APT01,1,2020-05-25,HQ,41.1,
APT01,1,2020-05-26,HQ,33.3,
APT01,1,2020-05-28,HQ,0.5,
APT01,1,2020-06-04,HQ,17.8,
APT01,1,2020-06-05,HQ,1,
APT01,1,2020-06-10,HQ,13.2,
APT01,1,2020-06-18,HQ,6.9,
APT01,1,2020-06-19,HQ,24.1,
APT01,1,2020-06-21,HQ,0.8,
APT01,1,2020-06-22,HQ,7.6,
APT01,1,2020-06-27,HQ,28.7,
APT01,1,2020-06-28,HQ,4.6,
APT01,1,2020-07-03,HQ,4.6,
APT01,1,2020-07-09,HQ,29,
APT01,1,2020-07-14,HQ,0.8,
APT01,1,2020-07-15,HQ,21.1,
APT01,1,2020-07-18,HQ,0.3,
APT01,1,2020-07-20,HQ,29,
APT01,1,2020-07-21,HQ,9.7,
APT01,1,2020-07-26,HQ,1,
APT01,1,2020-07-27,HQ,9.9,
APT01,1,2020-07-28,HQ,0.3,
APT01,1,2020-07-29,HQ,25.4,
APT01,1,2020-07-30,HQ,20.3,
APT01,1,2020-08-09,HQ,1,
APT01,1,2020-08-13,HQ,0.5,
APT01,1,2020-08-16,HQ,24.9,
APT01,1,2020-08-17,HQ,1,
APT01,1,2020-08-29,HQ,24.1,
APT01,1,2020-09-08,HQ,1.3,
APT01,1,2020-09-09,HQ,18.8,
APT01,1,2020-09-10,HQ,15.2,
APT01,1,2020-09-11,HQ,0.8,
APT01,1,2020-09-12,HQ,0.3,
APT01,1,2020-09-27,HQ,32,
APT01,1,2020-10-21,HQ,0.5,
APT01,1,2020-10-22,HQ,0.5,
APT01,1,2020-10-23,HQ,3,
APT01,1,2020-10-26,HQ,1,
APT01,1,2020-10-27,HQ,0.3,
APT01,1,2020-11-10,HQ,12.4,
APT01,1,2020-11-11,HQ,0.3,
APT01,1,2020-11-21,HQ,1.5,
APT01,1,2020-11-23,HQ,6.6,
APT01,1,2020-11-24,HQ,15.7,
APT01,1,2020-11-25,HQ,16.3,
APT01,1,2020-11-26,HQ,0.3,
APT01,1,2020-12-07,HQ,0.3,
APT01,1,2020-12-11,HQ,0.8,
APT01,1,2020-12-12,HQ,0.8,
APT01,1,2020-12-17,HQ,0.3,
APT01,1,2020-12-29,HQ,24.1,
APT01,1,2021-01-07,HQ,0.5,
APT01,1,2021-01-24,HQ,0.8,
APT01,1,2021-01-25,HQ,16.3,
APT01,1,2021-01-26,HQ,1.3,
APT01,1,2021-01-27,HQ,2,
APT01,1,2021-01-30,HQ,2.8,
APT01,1,2021-02-06,HQ,0.5,
APT01,1,2021-02-07,HQ,0.3,
APT01,1,2021-02-14,HQ,0.8,
APT01,1,2021-02-15,HQ,1,
APT01,1,2021-03-12,HQ,7.9,
APT01,1,2021-03-13,HQ,10.7,
APT01,1,2021-03-14,HQ,4.3,
APT01,1,2021-03-17,HQ,27.4,
APT01,1,2021-03-22,HQ,4.8,
APT01,1,2021-03-23,HQ,1.3,
APT01,1,2021-03-24,HQ,0.3,
APT01,1,2021-03-25,HQ,0.5,
APT01,1,2021-03-26,HQ,21.8,
APT01,1,2021-03-27,HQ,1,
APT01,1,2021-04-06,HQ,6.9,
APT01,1,2021-04-07,HQ,9.9,
APT01,1,2021-04-08,HQ,12.2,
APT01,1,2021-04-09,HQ,7.1,
APT01,1,2021-04-10,HQ,1,
APT01,1,2021-04-16,HQ,8.6,
APT01,1,2021-04-20,HQ,6.4,
APT01,1,2021-04-22,HQ,0.8,
APT01,1,2021-04-23,HQ,1.3,
APT01,1,2021-04-28,HQ,1,
APT01,1,2021-05-03,HQ,0.5,
APT01,1,2021-05-04,HQ,1,
APT01,1,2021-05-08,HQ,15,
APT01,1,2021-05-09,HQ,6.9,
APT01,1,2021-05-14,HQ,4.1,
APT01,1,2021-05-15,HQ,2.3,
APT01,1,2021-05-16,HQ,96.5,
APT01,1,2021-05-18,HQ,12.4,
APT01,1,2021-05-19,HQ,0.8,
APT01,1,2021-05-20,HQ,2.8,
APT01,1,2021-05-21,HQ,0.3,
APT01,1,2021-05-22,HQ,1.3,
APT01,1,2021-05-25,HQ,0.3,
APT01,1,2021-05-26,HQ,0.3,
APT01,1,2021-05-27,HQ,22.1,
APT01,1,2021-05-30,HQ,0.3,
APT01,1,2021-05-31,HQ,15,
APT01,1,2021-06-08,HQ,25.1,
APT01,1,2021-06-11,HQ,2.8,
APT01,1,2021-06-20,HQ,0.5,
APT01,1,2021-06-25,HQ,10.9,
APT01,1,2021-06-26,HQ,2,
APT01,1,2021-06-30,HQ,1.5,
APT01,1,2021-07-07,HQ,0.8,
APT01,1,2021-07-10,HQ,19.3,
APT01,1,2021-07-11,HQ,5.6,
APT01,1,2021-07-25,HQ,2,
APT01,1,2021-08-13,HQ,4.1,
APT01,1,2021-08-31,HQ,6.9,
APT01,1,2021-09-02,HQ,8.9,
APT01,1,2021-09-03,HQ,46.5,
APT01,1,2021-09-04,HQ,46.2,
APT01,1,2021-09-14,HQ,0.3,
APT01,1,2021-09-20,HQ,0.8,
APT01,1,2021-09-30,HQ,2.3,
APT01,1,2021-10-10,HQ,6.4,
APT01,1,2021-10-11,HQ,15.2,
APT01,1,2021-10-12,HQ,0.8,
APT01,1,2021-10-13,HQ,15.5,
APT01,1,2021-10-24,HQ,0.3,
APT01,1,2021-10-27,HQ,29.2,
APT01,1,2021-10-28,HQ,2.8,
APT01,1,2021-11-10,HQ,22.9,
APT01,1,2021-11-14,HQ,1.8,
APT01,1,2021-12-15,HQ,7.4,
APT01,1,2022-01-01,HQ,4.6,
APT01,1,2022-01-02,HQ,0.3,
APT01,1,2022-01-14,HQ,1.3,
APT01,1,2022-01-15,HQ,0.3,
APT01,1,2022-01-16,HQ,0.3,
APT01,1,2022-02-02,HQ,4.6,
APT01,1,2022-02-24,HQ,0.3,
APT01,1,2022-03-06,HQ,11.4,
APT01,1,2022-03-07,HQ,0.3,
APT01,1,2022-03-10,HQ,5.8,
APT01,1,2022-03-18,HQ,5.1,
APT01,1,2022-03-21,HQ,18.5,
APT01,1,2022-03-22,HQ,21.6,
APT01,1,2022-03-23,HQ,0.3,
APT01,1,2022-03-24,HQ,0.3,
APT01,1,2022-03-29,HQ,5.1,
APT01,1,2022-04-05,HQ,0.3,
APT01,1,2022-04-07,HQ,0.5,
APT01,1,2022-04-12,HQ,3.3,
APT01,1,2022-04-13,HQ,0.3,
APT01,1,2022-04-20,HQ,0.5,
APT01,1,2022-04-22,HQ,0.3,
APT01,1,2022-04-23,HQ,0.8,
APT01,1,2022-04-29,HQ,16.3,
APT01,1,2022-05-01,HQ,0.3,
APT01,1,2022-05-02,HQ,19.8,
APT01,1,2022-05-03,HQ,0.3,
APT01,1,2022-05-04,HQ,11.4,
APT01,1,2022-05-05,HQ,27.2,
APT01,1,2022-05-06,HQ,0.8,
APT01,1,2022-05-13,HQ,0.3,
APT01,1,2022-05-15,HQ,8.9,
APT01,1,2022-05-17,HQ,26.7,
APT01,1,2022-05-18,HQ,2.5,
APT01,1,2022-05-24,HQ,16.3,
APT01,1,2022-05-25,HQ,36.3,
APT01,1,2022-05-26,HQ,3.6,
APT01,1,2022-05-30,HQ,5.1,
APT01,1,2022-05-31,HQ,35.8,
APT01,1,2022-06-01,HQ,5.8,
APT01,1,2022-06-04,HQ,5.3,
APT01,1,2022-06-05,HQ,8.9,
APT01,1,2022-06-07,HQ,13.7,
APT01,1,2022-06-08,HQ,6.9,
APT01,1,2022-06-11,HQ,19.1,
APT01,1,2022-06-21,HQ,79,
APT01,1,2022-06-22,HQ,0.8,
APT01,1,2022-06-23,HQ,11.7,
APT01,1,2022-06-24,HQ,26.7,
APT01,1,2022-07-01,HQ,27.9,
APT01,1,2022-07-02,HQ,21.1,
APT01,1,2022-07-07,HQ,0.8,
APT01,1,2022-07-15,HQ,0.3,
APT01,1,2022-07-17,HQ,0.3,
APT01,1,2022-07-24,HQ,0.5,
APT01,1,2022-07-25,HQ,46.7,
APT01,1,2022-07-26,HQ,3.3,
